company,year,sent_id,sentence,maintenance_and_repair,spare_parts_support,leasing_and_rental,warranty_and_insurance,installation_and_commissioning,technical_support,customization_and_r&d_services,distribution_and_procurement,training_and_consulting,solutions_system_integration,digital_and_streaming_services,performance_based_contracts,recycling_and_process_management
300316,2024,74,光伏用石英坩埚品质和寿命直接影响光伏硅片的品质及制造成本，受益于国内光伏行业的快速发展，国产光伏石英坩埚 在技术及规模已处于全球领先,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,75,石英制品以其多元的品类，几乎贯穿半导体晶圆制造的整个过程,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,76,随着半导体行业对先 12 浙江晶盛机电股份有限公司 2024 年年度报告全文 进制程工艺的不断追求，对石英制品的纯度、热稳定性和尺寸精度要求愈发严格,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,77,国内石英制品企业一方面加大研发投 入，通过技术创新提升产品质量,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,78,另一方面，加强与国内半导体制造企业的合作，实现定制化生产，在一定程度上提高 了国内石英制品在高端市场的占有率,0,0,0,0,0,0,1,0,0,0,0,0,0
300316,2024,79,作为硅棒截断与硅片切割的核心耗材，金刚线的性能直接关乎硅片质量、效率和成本,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,80,在光伏产业降本增效迫切需 求的推动下，硅片薄片化趋势明显，金刚线细线化的趋势也愈发明显,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,81,钨丝金刚线因具备耐磨损、高强度、断线率低等 特性，在细线化应用中展现出更大潜力,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,82,国内金刚线产业发展迅猛，在技术创新与成本控制上成效斐然，部分企业已在 全球市场竞争中占据重要地位，有力推动了产业降本增效,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,83,（2）半导体零部件领域 半导体精密零部件以微米级精度、超千种细分品类、高耐腐蚀性（适应高频等离子体 / 强真空环境）构筑技术壁 垒，覆盖刻蚀机反应腔体、沉积设备气体分配盘（Showerhead）、石墨涂层载具、石英及陶瓷部件,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,84,半导体设备零部件 作为支撑半导体装备制造运行的核心基础单元，具备高精密、高洁净度、超强耐腐蚀能力及优异电气绝缘性能，其生产 制造深度融合精密机械加工、特种工程材料研发、表面处理工艺创新、机电系统集成及高端工程设计等多学科技术体 系,0,0,0,0,0,0,0,0,0,1,0,0,0
300316,2024,85,半导体设备精密零部件种类繁多，涉及超千种细分品类，当前国内尚未形成高度集中的市场格局，主要由美国、日 本和欧洲企业主导,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,86,受国际贸易壁垒加剧及供应链安全诉求驱动，国产替代成为行业迫切需求,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,87,国内零部件厂商积极加 大研发力度，加强产业链协同攻关，已经在多个领域实现了突破,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,88,随着自主可控战略持续深化，叠加本土晶圆厂扩产带 来的需求红利，国产半导体精密零部件制造有望加速技术迭代与市场渗透，推动行业格局重塑,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,89,（三）公司所处的行业地位 在集成电路装备领域，公司已构建 8-12 英寸半导体大硅片核心装备的全产业链布局，产品质量达国际先进水平，国 内市占率领先,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,90,同时，延伸至芯片制造与封装环节，成功布局 8-12 英寸硅常压外延、8-12 英寸减压外延设备及减薄机等 关键设备，相关产品取得市场认可并实现批量销售,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,91,在化合物半导体装备领域，公司 6-8 英寸碳化硅外延设备、氧化 炉、激化炉实现国产替代，市占率行业领先,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,92,新能源光伏装备领域，公司取得了行业认可的技术和规模双领先的地位， 具备硅片端、电池端以及组件端全产业链核心装备供应能力，全自动单晶硅生长炉市占率国际领先,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,93,半导体衬底材料领 域，公司蓝宝石衬底材料技术和规模全球领先,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,94,6-8 英寸碳化硅衬底材料技术及规模处于国内前列，量产的 6-8 英寸碳化 硅衬底核心参数指标达到行业一流水平,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,95,半导体耗材及零部件领域，公司半导体用石英坩埚技术和规模国内领先，半导 体大尺寸合成石英坩埚实现国产替代,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,96,光伏石英坩埚技术和规模全球领先,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,97,大型真空腔体、大型高精密框架、精密传动 主轴、磁流体、真空阀门等半导体精密零部件加工能力与量产规模处于国内前列,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,98,二、报告期内公司从事的主要业务 （一）公司主营业务、主要产品及用途 公司始终坚持先进材料、先进装备双引擎可持续发展的战略定位，形成了装备+材料协同发展的良性产业布局，主 营业务产品涉及半导体装备、半导体衬底材料以及半导体耗材及零部件领域,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,99,13 浙江晶盛机电股份有限公司 2024 年年度报告全文 1、半导体装备 （1）半导体集成电路装备 图一 公司主营业务布局 硅片制造端，公司实现了 8-12 英寸半导体大硅片设备的国产替代，开发出了包括全自动晶体生长设备（直拉单晶生 长炉、区熔单晶炉）、晶体加工设备（单晶硅滚圆机、截断机、金刚线切片机等）、晶片加工设备（晶片倒角机、研磨 机、减薄机、抛光机）以及外延设备和清洗设备，且均已实现批量销售，其中长晶设备在国产设备市场市占率领先,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,100,公 司大硅片设备客户包括中环领先、上海新昇、奕斯伟、有研硅、合晶科技、金瑞泓等头部半导体材料制造企业,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,101,图二 大硅片设备产品 14 浙江晶盛机电股份有限公司 2024 年年度报告全文 在芯片制造和封装端，公司开发了应用于芯片制造的 8-12 英寸减压外延设备、ALD 设备等薄膜沉积类设备，应用 于先进封装的 12 英寸减薄抛光机、12 英寸减薄抛光清洗一体机,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,102,以差异化的工艺和技术优势，为客户提供优质的产品 和服务,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,103,（2）化合物半导体装备 图三 先进制程及先进封装设备产品 碳化硅产业链装备领域，公司开发了碳化硅长晶及加工设备（研磨、切割、减薄、倒角、抛光、清洗及检测），满 足碳化硅衬底规模化产能建设需求的同时，在技术、工艺以及成本方面构筑壁垒，强化公司在碳化硅衬底领域的核心竞 争力,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,104,基于产业链核心设备的国产化突破，在检测、离子注入、激活、氧化、减薄、退火等工艺环节积极布局产品体 系，以高标准研发目标，逐步实现产品产业化市场突破，6-8 英寸碳化硅外延设备实现国产替代并市占率领先,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,105,公司碳 化硅设备客户包括瀚天天成、东莞天域、芯联集成、士兰微等行业头部企业,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,106,在蓝宝石产业链装备领域，公司开发了长 晶、切片、研磨、抛光等系列设备，实现设备、工艺的高度融合，促进联合创新，提升公司蓝宝石材料领域的综合竞争 力,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,107,（3）新能源光伏装备 图四 碳化硅产业链设备产品 在光伏装备领域，公司产品覆盖了硅片、电池和组件环节，为客户提供光伏整线解决方案,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,108,硅片制造端，公司的主 要产品有全自动晶体生长设备（单晶硅生长炉）、晶体加工设备（环线截断机、环形金刚线开方机、滚圆磨面一体机、 金刚线切片机）、晶片加工设备（脱胶插片清洗一体机）、晶片分选检测设备等,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,109,在电池端，公司开发 PECVD、扩 散、退火、单腔室多舟 ALD 和电池切割边缘钝化（EPD）设备等多种电池工艺设备,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,110,在组件端，公司开发了含排版机、 边框自动上料机、灌胶检测仪等多道工序的组件设备产线,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,111,同时，通过实现各装备间的数字化和智能化联通，向客户提 15 浙江晶盛机电股份有限公司 2024 年年度报告全文 供自动化+数字化的智能工厂解决方案，促进客户生产效率提升，实现降本增效,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,112,公司单晶硅生长炉在光伏行业实现了技术和规模双领先，切片机、脱胶插片清洗一体机以及分选装盒一体机以创新 的设计和工艺，实现了生产效率和质量的大幅提升,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,113,差异化设计和工艺的电池设备，在稳定性、均匀性以及效率等方面 表现优异，得到客户的广泛认可,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,114,创新的去银化组件设备，能够大幅降低电池及组件环节的银耗，大幅降低组件生产成 本,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,115,图五 光伏产业链设备产品 2、半导体衬底材料 图六 智能化解决方案 公司蓝宝石材料业务取得了全球范围内的技术和规模双领先，已实现 750kg、1000kg 晶锭及 4-6 英寸衬底的规模化 量产，并研发出 8-12 英寸蓝宝石衬底,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,116,碳化硅衬底材料业务已实现 6-8 英寸碳化硅衬底规模化量产与销售，量产的碳化 硅衬底核心参数指标达到行业一流水平,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,117,受益于晶体生长及加工设备的高度自给，能够实现设备和工艺的高度融合，促 进协同创新，在技术工艺调整、产能投放以及成本控制方面取得竞争优势，并能够根据碳化硅材料下游应用领域的更多 探索而灵活调整，快速适配行业发展需求,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,118,随着光学技术的发展，半绝缘型碳化硅材料有望在消费电子端打开新的应用 市场，公司紧抓行业发展趋势，积极布局研发光学级碳化硅材料，已掌握 8 英寸光学级碳化硅晶体的稳定工艺，并积极 推进技术和工艺创新，力求早日实现 12 英寸光学级碳化硅衬底材料产业化,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,119,16 浙江晶盛机电股份有限公司 2024 年年度报告全文 3、半导体耗材及零部件 （1）半导体耗材 图七 半导体衬底材料产品 公司石英坩埚产品取得了技术和规模双领先，能够供应各种尺寸的半导体及光伏用石英坩埚，实现半导体石英坩埚 的国产替代，并在半导体合成砂石英坩埚领域实现突破，市占率领先并逐步提升,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,120,在石英制品领域实现产品延伸，不断 提升半导体耗材的协同供应能力,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,121,在金刚线领域，依托电镀金刚线技术自主研发和工艺创新，显著提升切割效率与产品 稳定性，实现高品质钨丝金刚线的规模化量产,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,122,（2）半导体精密零部件 图八 公司半导体耗材产品 公司构建了覆盖高端半导体设备核心部件的全产品体系，涵盖腔体与结构件（传输腔体、反应腔体、真空腔体 等）、功能组件（气体分配盘、精密传动装置、磁流体密封装置、超导磁体等）、耗材与密封件（圆环类组件、腔体遮 蔽件、半导体阀门管件等）三大核心产品矩阵,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,123,通过设备、技术和工艺创新，形成高精密加工、特种焊接技术、半导体 级表面处理及全流程集成验证四大核心能力,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,124,主要客户包括中微公司、上海盛美、华海清科、北方华创、长川科技等行 业头部企业,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,125,17 浙江晶盛机电股份有限公司 2024 年年度报告全文 （二）业绩驱动因素 图九 公司半导体精密零部件产品 报告期内，公司围绕“先进材料、先进装备”的双引擎可持续发展战略，进一步强化“装备+材料”的协同产业布局，加 强研发和技术创新，大力开拓市场，各项业务取得稳步发展,0,0,0,0,0,0,0,0,0,0,0,0,0
300316,2024,126,受益于半导体行业全球格局变化，公司半导体设备业务订 单量持续增加，半导体材料业务规模持续提升,0,0,0,0,0,0,0,0,0,0,0,0,0
